Specimen properties : Specimen label,"GAI2S1R2"
Specimen properties : Anvil height,"5.90000",mm
Specimen properties : Diameter,"5.46000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.06583","2.75092","0.11749","1.63000","0.00000","0.06583","0.01116"
"0.06625","2.76370","0.11804","1.64000","0.00000","0.06625","0.01123"
"0.06667","2.78108","0.11878","1.65000","0.00000","0.06667","0.01130"
"0.06708","2.79605","0.11942","1.66000","0.00000","0.06708","0.01137"
"0.06750","2.80688","0.11988","1.67000","0.00000","0.06750","0.01144"
"0.06771","2.81554","0.12025","1.68000","0.00000","0.06771","0.01148"
"0.06813","2.82424","0.12062","1.69000","0.00000","0.06813","0.01155"
"0.06875","2.83142","0.12093","1.70000","0.00000","0.06875","0.01165"
"0.06917","2.84122","0.12135","1.71000","0.00000","0.06917","0.01172"
"0.06938","2.85679","0.12201","1.72000","0.00000","0.06938","0.01176"
"0.06979","2.87508","0.12279","1.73000","0.00000","0.06979","0.01183"
"0.07042","2.89089","0.12347","1.74000","0.00000","0.07042","0.01194"
"0.07063","2.90344","0.12400","1.75000","0.00000","0.07063","0.01197"
"0.07104","2.91751","0.12461","1.76000","0.00000","0.07104","0.01204"
"0.07146","2.93056","0.12516","1.77000","0.00000","0.07146","0.01211"
"0.07187","2.94243","0.12567","1.78000","0.00000","0.07187","0.01218"
"0.07229","2.95404","0.12617","1.79000","0.00000","0.07229","0.01225"
"0.07271","2.96793","0.12676","1.80000","0.00000","0.07271","0.01232"
"0.07313","2.98021","0.12728","1.81000","0.00000","0.07313","0.01239"
"0.07354","2.98876","0.12765","1.82000","0.00000","0.07354","0.01246"
"0.07396","2.99879","0.12808","1.83000","0.00000","0.07396","0.01254"
"0.07438","3.01366","0.12871","1.84000","0.00000","0.07438","0.01261"
"0.07479","3.02588","0.12923","1.85000","0.00000","0.07479","0.01268"
"0.07521","3.03655","0.12969","1.86000","0.00000","0.07521","0.01275"
"0.07563","3.04669","0.13012","1.87000","0.00000","0.07563","0.01282"
