Specimen properties : Specimen label,"GCIS1R2"
Specimen properties : Anvil height,"5.98000",mm
Specimen properties : Diameter,"5.40000",mm
Test : Rate 1,"2.40000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.10750","3.94418","0.17222","2.70000","0.00000","0.10750","0.01798"
"0.10792","3.94990","0.17247","2.71000","0.00000","0.10792","0.01805"
"0.10833","3.95543","0.17271","2.72000","0.00000","0.10833","0.01812"
"0.10875","3.96427","0.17310","2.73000","0.00000","0.10875","0.01819"
"0.10917","3.97410","0.17352","2.74000","0.00000","0.10917","0.01826"
"0.10958","3.98557","0.17403","2.75000","0.00000","0.10958","0.01832"
"0.10979","3.99650","0.17450","2.76000","0.00000","0.10979","0.01836"
"0.11021","4.01069","0.17512","2.77000","0.00000","0.11021","0.01843"
"0.11063","4.02438","0.17572","2.78000","0.00000","0.11063","0.01850"
"0.11104","4.03712","0.17628","2.79000","0.00000","0.11104","0.01857"
"0.11146","4.05134","0.17690","2.80000","0.00000","0.11146","0.01864"
"0.11187","4.06504","0.17750","2.81000","0.00000","0.11187","0.01871"
"0.11229","4.07877","0.17810","2.82000","0.00000","0.11229","0.01878"
"0.11271","4.09111","0.17863","2.83000","0.00000","0.11271","0.01885"
"0.11313","4.10554","0.17926","2.84000","0.00000","0.11313","0.01892"
"0.11354","4.12052","0.17992","2.85000","0.00000","0.11354","0.01899"
"0.11396","4.13330","0.18048","2.86000","0.00000","0.11396","0.01906"
"0.11417","4.14797","0.18112","2.87000","0.00000","0.11417","0.01909"
"0.11458","4.16179","0.18172","2.88000","0.00000","0.11458","0.01916"
"0.11500","4.16836","0.18201","2.89000","0.00000","0.11500","0.01923"
"0.11542","4.17586","0.18233","2.90000","0.00000","0.11542","0.01930"
"0.11583","4.18808","0.18287","2.91000","0.00000","0.11583","0.01937"
"0.11625","4.20295","0.18352","2.92000","0.00000","0.11625","0.01944"
"0.11667","4.21486","0.18404","2.93000","0.00000","0.11667","0.01951"
"0.11708","4.22418","0.18444","2.94000","0.00000","0.11708","0.01958"
"0.11729","4.23743","0.18502","2.95000","0.00000","0.11729","0.01961"
"0.11771","4.25142","0.18563","2.96000","0.00000","0.11771","0.01968"
"0.11813","4.26265","0.18612","2.97000","0.00000","0.11813","0.01975"
"0.11854","4.27328","0.18659","2.98000","0.00000","0.11854","0.01982"
"0.11896","4.28425","0.18707","2.99000","0.00000","0.11896","0.01989"
"0.11938","4.29374","0.18748","3.00000","0.00000","0.11938","0.01996"
"0.11979","4.30548","0.18799","3.01000","0.00000","0.11979","0.02003"
"0.12021","4.32125","0.18868","3.02000","0.00000","0.12021","0.02010"
"0.12063","4.33673","0.18936","3.03000","0.00000","0.12063","0.02017"
"0.12104","4.34778","0.18984","3.04000","0.00000","0.12104","0.02024"
"0.12146","4.35910","0.19034","3.05000","0.00000","0.12146","0.02031"
"0.12188","4.37137","0.19087","3.06000","0.00000","0.12188","0.02038"
