Specimen properties : Specimen label,"9"
Specimen properties : Anvil height,"6.36000",mm
Specimen properties : Diameter,"10.68000",mm
Test : Rate 1,"24.00000",mm/min
Test : Start of hold value,"20.00000",%
Test : Duration,"120.00000",s

Extension,Load,Compressive stress,Time,PIP count,Compressive extension,Compressive strain (Extension)
(mm),(N),(MPa),(s),,(mm),(mm/mm)
"0.65292","78.93971","0.88118","1.63000","0.00000","0.65292","0.10266"
"0.65708","79.39935","0.88631","1.64000","0.00000","0.65708","0.10331"
"0.66104","79.87146","0.89158","1.65000","0.00000","0.66104","0.10394"
"0.66521","80.34645","0.89688","1.66000","0.00000","0.66521","0.10459"
"0.66917","80.82803","0.90226","1.67000","0.00000","0.66917","0.10521"
"0.67333","81.30782","0.90761","1.68000","0.00000","0.67333","0.10587"
"0.67729","81.78158","0.91290","1.69000","0.00000","0.67729","0.10649"
"0.68125","82.25555","0.91819","1.70000","0.00000","0.68125","0.10711"
"0.68521","82.71317","0.92330","1.71000","0.00000","0.68521","0.10774"
"0.68917","83.17083","0.92841","1.72000","0.00000","0.68917","0.10836"
"0.69313","83.62749","0.93351","1.73000","0.00000","0.69313","0.10898"
"0.69729","84.08031","0.93856","1.74000","0.00000","0.69729","0.10964"
"0.70104","84.53890","0.94368","1.75000","0.00000","0.70104","0.11023"
"0.70521","84.98373","0.94864","1.76000","0.00000","0.70521","0.11088"
"0.70917","85.43768","0.95371","1.77000","0.00000","0.70917","0.11150"
"0.71313","85.89669","0.95884","1.78000","0.00000","0.71313","0.11213"
"0.71729","86.36054","0.96401","1.79000","0.00000","0.71729","0.11278"
"0.72104","86.82977","0.96925","1.80000","0.00000","0.72104","0.11337"
"0.72521","87.29657","0.97446","1.81000","0.00000","0.72521","0.11403"
"0.72917","87.76416","0.97968","1.82000","0.00000","0.72917","0.11465"
"0.73313","88.23224","0.98491","1.83000","0.00000","0.73313","0.11527"
"0.73708","88.70634","0.99020","1.84000","0.00000","0.73708","0.11589"
"0.74104","89.18626","0.99556","1.85000","0.00000","0.74104","0.11652"
"0.74521","89.66522","1.00090","1.86000","0.00000","0.74521","0.11717"
"0.74938","90.15065","1.00632","1.87000","0.00000","0.74938","0.11783"
"0.75333","90.64834","1.01188","1.88000","0.00000","0.75333","0.11845"
"0.75750","91.13226","1.01728","1.89000","0.00000","0.75750","0.11910"
"0.76146","91.61044","1.02262","1.90000","0.00000","0.76146","0.11973"
"0.76542","92.08398","1.02790","1.91000","0.00000","0.76542","0.12035"
"0.76958","92.56420","1.03326","1.92000","0.00000","0.76958","0.12100"
"0.77354","93.05079","1.03869","1.93000","0.00000","0.77354","0.12163"
"0.77750","93.52080","1.04394","1.94000","0.00000","0.77750","0.12225"
"0.78146","93.98683","1.04914","1.95000","0.00000","0.78146","0.12287"
"0.78542","94.45534","1.05437","1.96000","0.00000","0.78542","0.12349"
"0.78938","94.92175","1.05958","1.97000","0.00000","0.78938","0.12412"
"0.79333","95.38986","1.06480","1.98000","0.00000","0.79333","0.12474"
"0.79750","95.85043","1.06995","1.99000","0.00000","0.79750","0.12539"
"0.80146","96.32386","1.07523","2.00000","0.00000","0.80146","0.12602"
